,ID,A1,A2,A3,A4,A5,Score,Sentence_ID,Head,Tail,Head_tags,Tail_tags,Noun_pair,Head_noun_lemmatised,Tail_noun_lemmatised,Common_adjectives
5953,5217__intimidating_16__mould_22,3,3,3,1,1,1.44095878034,5217,intimidating,mould,set(),{'VERB'},False,,,
5954,459__effort_22__reverted_24,3,2,2,1,1,0.967448203496,459,effort,reverted,{'NOUN'},{'VERB'},False,,,
5955,492__team_4__health_7,2,2,0,0,0,0.335197268914,492,team,health,{'NOUN'},{'NOUN'},True,team,health,{'clean'}
5956,1062__programme_11__bit_21,3,1,1,0,0,0.392866376509,1062,programme,bit,set(),"{'NOUN', 'VERB'}",False,,,
5957,11144__disco_1__context_2,3,3,2,2,0,1.15528346975,11144,disco,context,set(),{'NOUN'},False,,,
5958,1906__administrative_3__capacity_25,2,1,1,0,0,0.529765573272,1906,capacity,administrative,{'NOUN'},{'ADJ'},False,,,
5959,3754__information_46__extracting_44,3,1,1,0,0,0.454669589201,3754,extracting,information,{'VERB'},{'NOUN'},False,,,
5960,6923__suggestion_30__contains_31,2,1,1,1,0,0.603797055017,6923,suggestion,contains,{'NOUN'},{'VERB'},False,,,
5961,3603__common-sense_13__images_14,3,3,3,1,0,1.42146568563,3603,common-sense,images,"{'ADJ', 'NOUN'}",{'NOUN'},True,common-sense,image,set()
5962,2927__statesman_15__constitutional_14,3,2,2,1,0,1.35729889075,2927,constitutional,statesman,{'ADJ'},{'NOUN'},False,,,
5963,6914__matter_44__putting_33,3,2,0,0,0,0.426551084784,6914,putting,matter,{'VERB'},"{'NOUN', 'VERB'}",False,,,
5964,5456__look_10__sharp_7,2,1,1,1,1,0.679489270806,5456,look,sharp,"{'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,look,sharp,set()
5965,11160__sort_11__moaning_8,2,1,0,0,0,0.279646573642,11160,sort,moaning,"{'ADV', 'NOUN', 'VERB'}",set(),False,,,
5966,794__gift_4__lose_2,2,1,1,0,0,0.428921463893,794,lose,gift,{'VERB'},{'NOUN'},False,,,
5967,2557__killers_24__calculations_21,2,1,1,0,0,0.408613021706,2557,calculations,killers,{'NOUN'},{'NOUN'},True,calculation,killer,{'cold'}
5968,5746__offer_24__forbidden_21,1,1,1,0,0,0.490199202264,5746,forbidden,offer,{'VERB'},"{'NOUN', 'VERB'}",False,,,
5969,6471__attempts_5__describes_4,2,2,1,1,0,0.591465880232,6471,describes,attempts,{'VERB'},"{'NOUN', 'VERB'}",False,,,
5970,461__impressed_25__mobility_30,2,2,1,1,1,0.842084541957,461,impressed,mobility,{'VERB'},{'NOUN'},False,,,
5971,3077__happens_23__drop_14,2,1,0,0,0,0.277047344685,3077,drop,happens,"{'ADJ', 'NOUN', 'VERB'}",{'VERB'},False,,,
5972,3116__trust_14__status_15,3,2,1,1,0,0.796402032856,3116,trust,status,"{'NOUN', 'VERB'}",{'NOUN'},True,trust,status,set()
5973,7029__Law_5__viewpoint_4,1,1,0,0,0,0.406336371358,7029,viewpoint,Law,{'NOUN'},set(),False,,,
5974,591__responded_3__soothing_12,2,1,0,0,0,0.384247915494,591,soothing,responded,{'VERB'},{'VERB'},False,,,
5975,8496__forged_24__contacts_25,3,2,1,1,1,0.711724791553,8496,forged,contacts,{'VERB'},"{'NOUN', 'VERB'}",False,,,
5976,3445__programmes_30__form_22,1,1,1,0,0,0.41180720609,3445,form,programmes,"{'NOUN', 'VERB'}",{'NOUN'},True,form,programme,{'soft'}
5977,2553__substantial_13__contribution_14,3,2,2,1,1,0.967448203496,2553,substantial,contribution,{'ADJ'},{'NOUN'},False,,,
5978,3476__dimension_11__inflated_15,3,3,0,0,0,0.460103052047,3476,dimension,inflated,"{'NOUN', 'VERB'}",{'VERB'},False,,,
5979,6405__cover_8__subjects_10,1,1,1,1,0,0.504554630774,6405,subjects,cover,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,subject,cover,{'bright'}
5980,5226__cushions_22__fitted_19,1,1,1,1,0,0.542158435938,5226,fitted,cushions,{'VERB'},{'NOUN'},False,,,
5981,6531__hard_29__fight_28,3,2,2,1,0,0.726538941285,6531,fight,hard,"{'NOUN', 'VERB'}","{'ADV', 'ADJ', 'NOUN'}",True,fight,hard,set()
5982,1047__costs_2__passed_12,1,1,1,0,0,0.351470602491,1047,passed,costs,{'VERB'},"{'NOUN', 'VERB'}",False,,,
5983,1253__life_30__aspects_26,2,1,1,1,1,0.699241162769,1253,aspects,life,{'NOUN'},{'NOUN'},True,aspect,life,set()
5984,705__saga_7__Return_3,2,2,1,0,0,0.417403971994,705,Return,saga,set(),{'NOUN'},False,,,
5985,6712__shelter_13__shields_7,2,1,1,1,0,0.601046452256,6712,shelter,shields,"{'NOUN', 'VERB'}",{'NOUN'},True,shelter,shield,set()
5986,3029__prospect_28__trouble_18,2,2,1,0,0,0.428921463893,3029,trouble,prospect,"{'NOUN', 'VERB'}",{'NOUN'},True,trouble,prospect,{'bitter'}
5987,5585__heavy_22__evaporated_16,2,1,0,0,0,0.302768874806,5585,evaporated,heavy,{'VERB'},{'ADJ'},False,,,
5988,6524__initiation_5__led_2,1,1,1,0,0,0.490199202264,6524,led,initiation,{'VERB'},{'NOUN'},False,,,
5989,2933__novelty_5__bear_4,3,2,2,1,0,0.75706915,2933,bear,novelty,"{'NOUN', 'VERB'}",{'NOUN'},True,bear,novelty,set()
5990,2774__mysteriously_39__silent_40,3,3,3,3,2,1.91134746577,2774,mysteriously,silent,{'ADV'},{'ADJ'},False,,,
5991,2744__grass_17__sheets_14,3,3,3,2,1,1.56508367667,2744,sheets,grass,{'NOUN'},{'NOUN'},True,sheet,grass,"{'icy', 'rough', 'soft', 'smooth'}"
5992,851__pre-1989_7__range_9,2,1,1,1,0,0.761716504997,851,pre-1989,range,set(),"{'NOUN', 'VERB'}",False,,,
5993,1338__tended_13__remove_15,3,2,1,0,0,0.645920796113,1338,tended,remove,{'VERB'},{'VERB'},False,,,
5994,6704__knight_22__supplied_23,2,2,1,0,0,0.569628242192,6704,knight,supplied,{'NOUN'},{'VERB'},False,,,
5995,6749__claim_16__shaky_15,3,1,1,1,1,0.788303884093,6749,shaky,claim,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
5996,165__finest_8__contain_4,1,1,1,0,0,0.41180720609,165,contain,finest,{'VERB'},{'ADJ'},False,,,
5997,1539__independent_7__bodies_9,1,1,1,1,1,0.620795738758,1539,independent,bodies,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
5998,6603__dialectic_2__law_5,3,2,2,0,0,0.597982089666,6603,dialectic,law,{'NOUN'},{'NOUN'},True,dialectic,law,set()
5999,1164__dominance_25__challenge_22,3,2,2,0,0,0.396131289452,1164,challenge,dominance,"{'NOUN', 'VERB'}",{'NOUN'},True,challenge,dominance,set()
6000,1784__£60.1million_10__boosted_7,1,0,0,0,0,0.141048442678,1784,£60.1million,boosted,set(),{'VERB'},False,,,
6001,3021__singers_8__told_7,1,1,1,0,0,0.378663300407,3021,told,singers,{'VERB'},{'NOUN'},False,,,
6002,3643__locating_25__linked_21,1,1,1,0,0,0.490199202264,3643,linked,locating,{'VERB'},{'VERB'},False,,,
6003,2621__principle_8__uphold_6,3,2,1,1,0,0.907943275872,2621,uphold,principle,{'VERB'},"{'ADJ', 'NOUN'}",False,,,
6004,3078__dividend_8__matched_6,2,2,1,1,0,0.59771706193,3078,matched,dividend,{'VERB'},{'NOUN'},False,,,
6005,8279__nonsense_7__bloody_6,2,2,1,1,1,0.828497622341,8279,bloody,nonsense,{'ADJ'},{'NOUN'},False,,,
6006,7088__press_10__alive_11,2,1,1,0,0,0.40328778899,7088,press,alive,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
6007,2752__hillsides_9__ceased_10,3,3,2,1,0,0.994270517004,2752,ceased,hillsides,{'VERB'},set(),False,,,
6008,6558__local_10__resources_13,1,1,1,1,0,0.573781199151,6558,local,resources,"{'ADJ', 'NOUN'}",{'NOUN'},True,local,resource,set()
6009,3087__evidence_21__produced_19,1,1,1,1,0,0.554405212578,3087,produced,evidence,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6010,1852__institutions_10__network_4,1,1,1,1,1,0.792421444276,1852,institutions,network,{'NOUN'},{'NOUN'},True,institution,network,"{'strong', 'weak'}"
6011,1587__system_11__envisages_9,2,1,1,0,0,0.370467441431,1587,system,envisages,{'NOUN'},{'VERB'},False,,,
6012,458__elsewhere_11__lay_10,1,1,1,0,0,0.369248292463,458,lay,elsewhere,"{'ADJ', 'NOUN', 'VERB'}","{'ADV', 'NOUN'}",True,lay,elsewhere,set()
6013,6417__merely_12__reinforces_13,2,2,1,1,1,0.623171138875,6417,merely,reinforces,{'ADV'},{'VERB'},False,,,
6014,8598__prefer_2__ram_4,3,1,0,0,0,0.400920600769,8598,prefer,ram,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6015,12908__thrilled_19__bits_21,3,3,2,1,0,1.22993197417,12908,thrilled,bits,{'VERB'},{'NOUN'},False,,,
6016,6587__theories_11__shift_6,2,1,1,1,0,0.566859079791,6587,theories,shift,{'NOUN'},"{'NOUN', 'VERB'}",True,theory,shift,set()
6017,2098__meet_9__fixed_7,2,1,1,0,0,0.577298173255,2098,fixed,meet,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6018,3453__unemployment_2__Rising_1,2,1,1,1,1,0.610186983512,3453,Rising,unemployment,set(),{'NOUN'},False,,,
6019,6682__originally_40__formed_41,1,1,1,1,1,0.654822237927,6682,originally,formed,{'ADV'},{'VERB'},False,,,
6020,5180__rolled_3__trembling_7,3,2,0,0,0,0.39641909078,5180,rolled,trembling,{'VERB'},{'VERB'},False,,,
6021,3535__forces_2__directed_7,2,2,1,1,0,0.684377549799,3535,forces,directed,"{'X', 'NOUN', 'VERB'}",{'VERB'},False,,,
6022,437__efforts_6__tireless_5,2,2,1,1,0,0.679489270806,437,tireless,efforts,{'ADJ'},{'NOUN'},False,,,
6023,3733__provisions_6__powerful_13,0,0,0,0,0,0.185479867625,3733,powerful,provisions,{'ADJ'},{'NOUN'},False,,,
6024,6413__cent_4__entries_6,2,0,0,0,0,0.21863593337,6413,cent,entries,{'NOUN'},{'NOUN'},True,cent,entry,set()
6025,4553__radius_14__fixed_13,2,2,1,1,0,0.610592881101,4553,fixed,radius,{'VERB'},{'NOUN'},False,,,
6026,1561__letter_9__draws_10,3,2,1,0,0,0.562692531403,1561,draws,letter,{'VERB'},{'NOUN'},False,,,
6027,3475__consequence_3__evolving_7,3,0,0,0,0,0.179519857241,3475,consequence,evolving,{'NOUN'},{'VERB'},False,,,
6028,6176__value_8__obtain_6,3,2,1,1,0,0.77330228552,6176,obtain,value,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6029,2546__sentence_11__called_23,2,2,0,0,0,0.335197268914,2546,sentence,called,{'NOUN'},{'VERB'},False,,,
6030,7033__Whips_72__team_70,3,3,3,2,0,1.49366201119,7033,team,Whips,{'NOUN'},set(),False,,,
6031,2001__leading_20__sergeant_17,2,2,1,0,0,0.547630608878,2001,sergeant,leading,{'NOUN'},{'VERB'},False,,,
6032,12857__running_10__round_11,1,1,1,1,1,0.624678124378,12857,running,round,"{'NOUN', 'VERB'}","{'ADJ', 'VERB', 'ADV', 'ADP', 'NOUN'}",True,running,round,set()
6033,1904__coherence_11__bring_10,2,1,1,0,0,0.563911781133,1904,bring,coherence,{'VERB'},{'NOUN'},False,,,
6034,6628__concepts_19__inert_25,3,3,0,0,0,0.610983782408,6628,concepts,inert,{'NOUN'},{'ADJ'},False,,,
6035,11367__sort_16__diamond_18,3,2,2,1,0,0.799028986401,11367,sort,diamond,"{'ADV', 'NOUN', 'VERB'}",{'NOUN'},True,sort,diamond,set()
6036,6172__measurement_14__form_12,2,1,1,1,0,0.559291351517,6172,form,measurement,"{'NOUN', 'VERB'}",{'NOUN'},True,form,measurement,set()
6037,4501__risk_17__assessment_18,2,1,1,1,0,0.652225775213,4501,risk,assessment,"{'NOUN', 'VERB'}",{'NOUN'},True,risk,assessment,{'clear'}
6038,2649__courts_23__assists_21,2,1,1,1,0,0.633984961622,2649,assists,courts,{'NOUN'},"{'NOUN', 'VERB'}",True,assist,court,set()
6039,4568__shown_12__solution_6,1,0,0,0,0,0.203022634137,4568,shown,solution,{'VERB'},{'NOUN'},False,,,
6040,1190__structure_7__sound_6,2,2,2,1,1,0.785522681123,1190,sound,structure,"{'ADV', 'ADJ', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,sound,structure,{'smooth'}
6041,1364__goddess_6__mother_5,3,2,1,1,1,0.82303770043,1364,mother,goddess,"{'NOUN', 'VERB'}",{'NOUN'},True,mother,goddess,set()
6042,5766__particular_4__planned_5,1,1,1,0,0,0.461005003024,5766,particular,planned,"{'ADJ', 'NOUN'}",{'VERB'},False,,,
6043,1901__policy_5__proceed_9,1,1,1,1,0,0.531665020385,1901,policy,proceed,{'NOUN'},{'VERB'},False,,,
6044,7088__struggle_2__alive_11,3,2,2,0,0,0.502452950178,7088,alive,struggle,{'ADJ'},"{'NOUN', 'VERB'}",False,,,
6045,1760__support_10__muster_8,3,2,2,2,0,1.02961588592,1760,support,muster,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,support,muster,set()
6046,2631__sufficiently_19__serious_20,3,2,1,1,1,0.819038224227,2631,sufficiently,serious,{'ADV'},{'ADJ'},False,,,
6047,1947__crisis_18__brought_8,1,1,1,0,0,0.391318173743,1947,crisis,brought,"{'X', 'NOUN'}",{'VERB'},False,,,
6048,1795__stores_4__rose_14,3,2,2,1,1,0.927745353283,1795,rose,stores,"{'ADJ', 'NOUN', 'VERB'}",{'NOUN'},True,rose,store,set()
6049,166__settings_4__Portrait_9,1,1,0,0,0,0.259682727086,166,settings,Portrait,{'NOUN'},set(),False,,,
6050,2957__powerful_12__found_8,2,1,0,0,0,0.285843951144,2957,powerful,found,{'ADJ'},{'VERB'},False,,,
6051,4950__precaution_11__wise_10,3,2,1,1,0,0.752053611669,4950,wise,precaution,"{'ADJ', 'NOUN'}",{'NOUN'},True,wise,precaution,set()
6052,1311__example_17__choosing_6,1,0,0,0,0,0.148512667992,1311,example,choosing,{'NOUN'},{'VERB'},False,,,
6053,2576__murder_12__degree_11,1,1,1,1,1,0.654822237927,2576,degree,murder,{'NOUN'},"{'NOUN', 'VERB'}",True,degree,murder,set()
6054,3604__opinion_39__body_37,2,2,1,1,1,0.712748391524,3604,body,opinion,{'NOUN'},{'NOUN'},True,body,opinion,"{'strong', 'clean'}"
6055,1362__Frida_5__inner_3,3,3,2,1,0,1.39176708707,1362,inner,Frida,{'ADJ'},set(),False,,,
6056,5767__pressure_8__reckoned_23,2,2,0,0,0,0.257200513607,5767,reckoned,pressure,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6057,1508__hand_39__living_37,3,2,1,1,1,0.810665985787,1508,living,hand,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,living,hand,{'clean'}
6058,2627__line_27__drawing_25,2,2,2,1,1,0.752053611669,2627,drawing,line,"{'ADJ', 'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,drawing,line,set()
6059,5305__sisters_5__contrast_2,1,0,0,0,0,0.164695098021,5305,contrast,sisters,"{'NOUN', 'VERB'}",{'NOUN'},True,contrast,sister,set()
6060,7079__political_17__bonus_18,3,3,3,3,2,2.09723529726,7079,political,bonus,{'ADJ'},{'NOUN'},False,,,
6061,3630__story_25__ran_22,1,1,1,1,1,0.639191860351,3630,ran,story,{'VERB'},{'NOUN'},False,,,
6062,1038__villages_11__theatre_15,2,2,0,0,0,0.302422478055,1038,villages,theatre,{'NOUN'},"{'X', 'NOUN'}",True,village,theatre,set()
6063,2801__masks_13__grimacing_12,3,3,3,3,3,1.99975326287,2801,grimacing,masks,set(),{'NOUN'},False,,,
6064,6798__account_10__produced_6,3,1,1,0,0,0.67996755208,6798,account,produced,"{'NOUN', 'VERB'}",{'VERB'},False,,,
6065,6869__account_8__leaves_9,2,1,1,1,0,0.531665020385,6869,account,leaves,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,account,leaf,"{'brilliant', 'rough', 'clear', 'bitter'}"
6066,6905__education_35__direct_30,1,1,1,0,0,0.429842028341,6905,direct,education,"{'ADV', 'ADJ', 'VERB'}",{'NOUN'},False,,,
6067,2658__culpability_25__substantial_21,3,2,1,0,0,0.686567547569,2658,substantial,culpability,{'ADJ'},set(),False,,,
6068,4646__cross_26__air_22,3,2,2,0,0,0.848114098231,4646,air,cross,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,air,cross,set()
6069,1943__represent_19__formed_15,1,0,0,0,0,0.171617376419,1943,formed,represent,{'VERB'},{'VERB'},False,,,
6070,2984__dolphins_40__warn_39,1,1,1,1,0,0.444528346559,2984,warn,dolphins,{'VERB'},{'NOUN'},False,,,
6071,630__disincentive_36__clean_40,3,2,0,0,0,0.336628371226,630,disincentive,clean,set(),"{'ADV', 'ADJ', 'NOUN', 'VERB'}",False,,,
6072,143__combining_25__materials_27,2,1,1,1,0,0.531665020385,143,combining,materials,{'VERB'},{'NOUN'},False,,,
6073,6427__positive_6__attitudes_7,1,1,1,1,1,0.656872347919,6427,positive,attitudes,"{'ADJ', 'NOUN'}",{'NOUN'},True,positive,attitude,set()
6074,6869__false_4__leaves_9,1,0,0,0,0,0.1452706649,6869,false,leaves,"{'ADV', 'ADJ'}","{'NOUN', 'VERB'}",False,,,
6075,7030__capacities_10__fighting_9,1,1,1,1,0,0.497964964442,7030,capacities,fighting,{'NOUN'},"{'NOUN', 'VERB'}",True,capacity,fighting,set()
6076,843__replacement_13__head_15,2,1,1,1,0,0.531665020385,843,replacement,head,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,replacement,head,set()
6077,1394__streets_15__teeming_14,3,3,3,2,2,1.91493987805,1394,teeming,streets,{'VERB'},{'NOUN'},False,,,
6078,1222__six-pack_10__midway_3,3,2,0,0,0,0.312114542651,1222,six-pack,midway,set(),"{'ADV', 'NOUN'}",False,,,
6079,6305__correct_13__models_3,3,2,1,0,0,0.551418043003,6305,correct,models,"{'ADJ', 'VERB'}",{'NOUN'},False,,,
6080,6741__geste_74__stuff_69,3,0,0,0,0,0.156206725928,6741,stuff,geste,"{'NOUN', 'VERB'}",set(),False,,,
6081,3463__mixture_16__ingredients_18,2,1,1,1,0,0.6407486589,3463,mixture,ingredients,{'NOUN'},{'NOUN'},True,mixture,ingredient,set()
6082,1852__constitute_15__battle_21,2,0,0,0,0,0.147322612654,1852,constitute,battle,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6083,138__free_9__reign_10,2,1,1,1,1,0.712345419623,138,reign,free,"{'NOUN', 'VERB'}","{'ADV', 'ADJ', 'VERB'}",False,,,
6084,3690__extroversion_6__degree_4,3,3,2,2,2,1.21873392045,3690,degree,extroversion,{'NOUN'},set(),False,,,
6085,143__model_18__scores_14,3,1,1,1,0,0.708285913125,143,scores,model,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,score,model,set()
6086,6662__process_25__closure_18,2,2,1,0,0,0.382388187455,6662,closure,process,{'NOUN'},"{'NOUN', 'VERB'}",True,closure,process,{'smooth'}
6087,3700__behaviour_7__link_4,2,1,1,1,0,0.640763024991,3700,link,behaviour,"{'NOUN', 'VERB'}",{'NOUN'},True,link,behaviour,set()
6088,1715__department_15__imposed_10,3,1,1,1,0,0.625835960186,1715,imposed,department,{'VERB'},{'NOUN'},False,,,
6089,1589__fails_6__obliged_17,2,0,0,0,0,0.14429044577,1589,obliged,fails,{'VERB'},{'VERB'},False,,,
6090,3130__research_9__giving_4,2,1,0,0,0,0.292582814035,3130,giving,research,"{'NOUN', 'VERB'}",{'NOUN'},True,giving,research,set()
6091,2080__ignoring_11__clip_13,2,1,0,0,0,0.312136406557,2080,ignoring,clip,{'VERB'},{'NOUN'},False,,,
6092,3027__robust_26__version_27,3,2,2,2,0,0.811153434425,3027,robust,version,set(),{'NOUN'},False,,,
6093,3706__lax_12__attitudes_14,3,2,2,1,0,0.752053611669,3706,lax,attitudes,{'ADJ'},{'NOUN'},False,,,
6094,1646__enormous_39__gravity_40,3,3,2,1,1,1.2312892981,1646,enormous,gravity,{'ADJ'},{'NOUN'},False,,,
6095,1311__don_8__choosing_6,3,2,2,2,0,1.32480754836,1311,choosing,don,{'VERB'},{'NOUN'},False,,,
6096,6184__performance_15__level_16,2,1,1,1,1,0.679489270806,6184,performance,level,{'NOUN'},"{'ADJ', 'NOUN', 'VERB'}",True,performance,level,set()
6097,1087__architects_32__leading_30,1,1,0,0,0,0.262725772239,1087,leading,architects,{'VERB'},{'NOUN'},False,,,
6098,2706__shop_16__front_13,2,2,0,0,0,0.430680325281,2706,front,shop,"{'ADJ', 'NOUN'}","{'NOUN', 'VERB'}",True,front,shop,{'warm'}
6099,2155__energy_7__packed_5,2,2,2,1,1,0.722122956036,2155,packed,energy,{'VERB'},{'NOUN'},False,,,
6100,11446__customers_4__Bastards_1,0,0,0,0,0,0.123505676166,11446,Bastards,customers,set(),{'NOUN'},False,,,
6101,2784__wrong_13__details_12,1,1,1,1,0,0.542158435938,2784,details,wrong,{'NOUN'},"{'ADV', 'ADJ', 'NOUN'}",True,detail,wrong,set()
6102,6431__attempts_20__change_22,2,1,1,0,0,0.407857499647,6431,attempts,change,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,attempt,change,{'clear'}
6103,1559__territory_23__limit_14,1,1,1,0,0,0.391475227776,1559,limit,territory,"{'NOUN', 'VERB'}",{'NOUN'},True,limit,territory,set()
6104,7088__press_10__struggle_2,1,1,0,0,0,0.305548836532,7088,press,struggle,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,press,struggle,set()
6105,7051__drive_9__mounted_11,2,2,1,1,0,0.824570982985,7051,mounted,drive,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6106,3485__decade_37__represented_41,2,2,1,0,0,0.407456338154,3485,decade,represented,{'NOUN'},{'VERB'},False,,,
6107,12076__left_11__sort_19,1,0,0,0,0,0.141048442678,12076,left,sort,"{'ADJ', 'NOUN', 'VERB'}","{'ADV', 'NOUN', 'VERB'}",True,left,sort,set()
6108,661__nations_34__dump_38,2,2,1,1,1,0.676453364279,661,nations,dump,{'NOUN'},"{'NOUN', 'VERB'}",True,nation,dump,set()
6109,3711__family_10__dimensions_11,3,3,3,2,2,1.8885885267,3711,family,dimensions,{'NOUN'},{'NOUN'},True,family,dimension,set()
6110,2632__direction_33__opposite_32,1,1,1,0,0,0.385423546958,2632,opposite,direction,"{'ADV', 'ADJ', 'ADP', 'NOUN'}","{'X', 'NOUN'}",True,opposite,direction,set()
6111,6372__stage_11__proportion_2,2,1,1,1,0,0.584574234227,6372,stage,proportion,"{'NOUN', 'VERB'}",{'NOUN'},True,stage,proportion,set()
6112,4998__name_25__dummy_28,1,1,0,0,0,0.299324479187,4998,name,dummy,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
6113,3737__complement_16__discussion_20,2,1,0,0,0,0.398522649636,3737,complement,discussion,"{'NOUN', 'VERB'}",{'NOUN'},True,complement,discussion,set()
6114,5012__feet_6__parachutist_24,3,2,0,0,0,0.269224043018,5012,parachutist,feet,set(),{'NOUN'},False,,,
6115,8526__changed_3__subject_5,1,1,0,0,0,0.407926372533,8526,changed,subject,{'VERB'},"{'ADJ', 'NOUN', 'VERB'}",False,,,
6116,876__imitations_25__flashy_28,2,0,0,0,0,0.186109273624,876,imitations,flashy,{'NOUN'},{'ADJ'},False,,,
6117,6393__stage_11__foreclosure_10,3,2,2,1,0,0.849084120412,6393,foreclosure,stage,set(),"{'NOUN', 'VERB'}",False,,,
6118,6251__routines_6__design_4,2,1,0,0,0,0.297430942569,6251,design,routines,"{'NOUN', 'VERB'}",{'NOUN'},True,design,routine,set()
6119,7096__join_7__guide_14,1,1,1,0,0,0.385907820359,7096,guide,join,"{'NOUN', 'VERB'}",{'VERB'},False,,,
6120,6462__bored_10__version_14,3,1,1,0,0,0.361693594425,6462,bored,version,{'VERB'},{'NOUN'},False,,,
6121,1362__norm_25__marks_20,3,3,2,2,1,1.42990843499,1362,marks,norm,"{'NOUN', 'VERB'}",{'NOUN'},True,mark,norm,set()
6122,7048__programme_2__ready_11,2,1,1,0,0,0.319064661201,7048,ready,programme,"{'ADJ', 'VERB'}",set(),False,,,
6123,9421__little_5__Struggled_1,1,1,0,0,0,0.325690175155,9421,Struggled,little,set(),"{'ADV', 'ADJ', 'NOUN'}",False,,,
6124,13837__bit_2__spicy_3,2,1,1,1,0,0.476883025798,13837,bit,spicy,"{'NOUN', 'VERB'}",{'ADJ'},False,,,
6125,2580__bargain_45__struck_47,3,2,1,1,1,0.752053611669,2580,bargain,struck,{'NOUN'},{'VERB'},False,,,
6126,6306__material_47__world_48,2,1,1,1,1,0.654822237927,6306,material,world,"{'ADJ', 'NOUN'}",{'NOUN'},True,material,world,{'icy'}
6127,905__sound_4__firm_7,2,2,2,1,0,0.722122956036,905,sound,firm,"{'ADV', 'ADJ', 'NOUN', 'VERB'}","{'ADJ', 'NOUN'}",True,sound,firm,set()
6128,4895__guarded_11__Tense_1,3,2,0,0,0,0.397329621855,4895,Tense,guarded,set(),{'VERB'},False,,,
6129,6746__death_37__harped_42,2,2,1,0,0,0.56555623383,6746,death,harped,{'NOUN'},set(),False,,,
6130,1358__represents_10__values_12,1,1,1,1,0,0.554405212578,1358,represents,values,{'VERB'},"{'NOUN', 'VERB'}",False,,,
6131,1503__pick_18__climate_5,1,0,0,0,0,0.149218833197,1503,pick,climate,"{'NOUN', 'VERB'}",{'NOUN'},True,pick,climate,set()
6132,3533__increased_2__scale_3,2,1,1,1,1,0.660718485287,3533,increased,scale,{'VERB'},"{'X', 'NOUN', 'VERB'}",False,,,
6133,1684__season_7__found_12,1,0,0,0,0,0.189702089847,1684,found,season,{'VERB'},{'NOUN'},False,,,
6134,824__convincingly_22__woven_21,3,3,2,2,2,1.21475683634,824,woven,convincingly,{'VERB'},{'ADV'},False,,,
6135,6572__sharing_5__resources_7,1,1,1,0,0,0.425737145882,6572,sharing,resources,"{'NOUN', 'VERB'}",{'NOUN'},True,sharing,resource,set()
6136,1294__assumptions_14__set_12,3,2,1,1,0,0.810665985787,1294,set,assumptions,"{'NOUN', 'VERB'}",{'NOUN'},True,set,assumption,set()
6137,6753__counts_9__balance_5,1,1,0,0,0,0.323102914744,6753,balance,counts,"{'NOUN', 'VERB'}","{'NOUN', 'VERB'}",True,balance,count,{'rough'}
6138,3623__Indeed_1__imagery_16,1,0,0,0,0,0.166055434504,3623,Indeed,imagery,set(),{'NOUN'},False,,,
6139,3580__linkage_19__formulation_16,1,1,0,0,0,0.344930713493,3580,formulation,linkage,{'NOUN'},{'NOUN'},True,formulation,linkage,set()
